ID,iri_mean,iri_med,iri_min,iri_max,iri_stdev,speed_mean,speed_med,VPROMMS_ID,length,ACCESS_SCORE,POV_SCORE,RISK_SCORE,CRIT_SCORE,ROUGHNESS_SCORE,Access_weight,Pov_weight,Risk_weight,Crit_weight,Rough_weight,PCS
228,8.41,8.28,5.56,11.3,1.68964070568,29.92125,29.895,214YD00068,0.993523247381,0,0.046128075286,0.0950849852546,0.0,0.362264272728,0.25,0.2,0.2,0.25,0.1,0.0644690393809
229,6.753,6.81,4.63,8.96,1.35207700307,24.403,24.905,214YD00079,2.21543874274,0,0.12603658828,0.380386727416,0.00119684701411,0.275735017266,0.25,0.2,0.2,0.25,0.1,0.129157376619
230,8.2775,8.195,7.27,9.32,0.66667083332,32.4625,31.075,212TH00025,1.2773780581,0,0.12603658828,0.11817774404,0.0,0.346706003851,0.25,0.2,0.2,0.25,0.1,0.0835134668491
231,8.15,8.23,7.15,9.07,0.962496753241,25.7,25.45,214YD00080,0.358551262988,0,0.12603658828,0.55244862703,0.0,0.34381488215,0.25,0.2,0.2,0.25,0.1,0.170078531277
232,7.065,7.065,5.98,8.15,1.53442171517,22.51,22.51,214YD00078,0.354411808683,0,0.12603658828,0.0262275407516,0.0,0.284190539712,0.25,0.2,0.2,0.25,0.1,0.0588718797775
233,6.58,6.58,6.54,6.62,0.0565685424949,32.48,32.48,214YD00077,1.19434128759,0,0.198407481059,0.533412410096,0.0,0.25248233054,0.25,0.2,0.2,0.25,0.1,0.171612211285
234,7.94875,8.045,5.71,10.31,1.6438060148,28.41625,29.185,Input VPROMMS: 214YD00091 (61.11 pct); 214YD00080 (19.44 pct); 214YD00092 (16.67 pct); 214YD00077 (2.78 pct); ,1.08171716611,0,0.198407481059,0.606689027234,0.00124205344511,0.342355874221,0.25,0.2,0.2,0.25,0.1,0.195565402442
235,,,,,,,,214YD00080,0.167172832711,0,0.198407481059,0.557741348037,0.00124205344511,,0.25,0.2,0.2,0.25,0.1,0.15154027918
236,9.870625,7.045,5.66,45.96,9.71181306022,31.160625,30.815,212TH00025,3.11530441674,0,0.198407481059,0.175622015514,0.0,0.703662042665,0.25,0.2,0.2,0.25,0.1,0.145172103581
237,5.055,5.055,4.56,5.55,0.700035713375,33.47,33.47,214YD00092,1.00908245005,0,0.270778373838,0.0,0.0,0.172902524823,0.25,0.2,0.2,0.25,0.1,0.0714459272499
238,5.74285714286,6.04,4.01,6.79,1.18095602918,24.3385714286,22.92,214YD00093,1.2819778439,0,0.270778373838,0.00290065397491,0.0,0.218772427805,0.25,0.2,0.2,0.25,0.1,0.0766130483431
239,3.93,4.14,3.3,4.49,0.421860956556,26.2442857143,26.99,214YD00092,2.09427665471,0,0.270778373838,3.05348650498e-05,0.0,0.119141108254,0.25,0.2,0.2,0.25,0.1,0.066075892566
