,lines,shapely,length,start,end
571,"LINESTRING (105.5685591710146 20.00552694738148, 105.5685550276684 20.00552844375077)","LINESTRING (105.5685591710146 20.00552694738148, 105.5685550276684 20.00552844375077)",0.463976674382,POINT (105.5685591710146 20.00552694738148),POINT (105.5685550276684 20.00552844375077)
578,"LINESTRING (105.5689468397553 20.02125921060728, 105.5689780533311 20.02127045071957, 105.5689806331119 20.02127103405358)","LINESTRING (105.5689468397553 20.02125921060728, 105.5689780533311 20.02127045071957, 105.5689806331119 20.02127103405358)",3.7711896322,POINT (105.5689468397553 20.02125921060728),POINT (105.5689806331119 20.02127103405358)
580,"LINESTRING (105.5690000689587 20.02116157606274, 105.5689888532222 20.02116560909661, 105.5689564904069 20.0211729021196)","LINESTRING (105.5690000689587 20.02116157606274, 105.5689888532222 20.02116560909661, 105.5689564904069 20.0211729021196)",4.73505298626,POINT (105.5690000689587 20.02116157606274),POINT (105.5689564904069 20.0211729021196)
581,"LINESTRING (105.5690006159598 20.02685583781601, 105.5689841008086 20.02685429837219)","LINESTRING (105.5690006159598 20.02685583781601, 105.5689841008086 20.02685429837219)",1.73573443117,POINT (105.5690006159598 20.02685583781601),POINT (105.5689841008086 20.02685429837219)
585,"LINESTRING (105.5693651471107 19.97619113594653, 105.5693624247209 19.97619003448261)","LINESTRING (105.5693651471107 19.97619113594653, 105.5693624247209 19.97619003448261)",0.309817509275,POINT (105.5693651471107 19.97619113594653),POINT (105.5693624247209 19.97619003448261)
588,"LINESTRING (105.5694473260668 19.96429821055999, 105.5694522744028 19.96429790515125, 105.5694563790869 19.96429815126315)","LINESTRING (105.5694473260668 19.96429821055999, 105.5694522744028 19.96429790515125, 105.5694563790869 19.96429815126315)",0.949212774688,POINT (105.5694473260668 19.96429821055999),POINT (105.5694563790869 19.96429815126315)
589,"LINESTRING (105.5695429756922 20.00463736454467, 105.5695440194922 20.00464303486865)","LINESTRING (105.5695429756922 20.00463736454467, 105.5695440194922 20.00464303486865)",0.636934734023,POINT (105.5695429756922 20.00463736454467),POINT (105.5695440194922 20.00464303486865)
591,"LINESTRING (105.569546939772 20.0046342600256, 105.569544056193 20.00464302031736)","LINESTRING (105.569546939772 20.0046342600256, 105.569544056193 20.00464302031736)",1.01530028024,POINT (105.569546939772 20.0046342600256),POINT (105.569544056193 20.00464302031736)
594,"LINESTRING (105.5695483305523 20.00463906914447, 105.5695441216516 20.00464301193388)","LINESTRING (105.5695483305523 20.00463906914447, 105.5695441216516 20.00464301193388)",0.619861691303,POINT (105.5695483305523 20.00463906914447),POINT (105.5695441216516 20.00464301193388)
595,"LINESTRING (105.5695467664528 20.00464439354871, 105.5695442572712 20.00464302866772)","LINESTRING (105.5695467664528 20.00464439354871, 105.5695442572712 20.00464302866772)",0.302834566755,POINT (105.5695467664528 20.00464439354871),POINT (105.5695442572712 20.00464302866772)
596,"LINESTRING (105.5695462589892 20.00464253247917, 105.5695444168915 20.00464300820254, 105.5695442572712 20.00464302866772)","LINESTRING (105.5695462589892 20.00464253247917, 105.5695444168915 20.00464300820254, 105.5695442572712 20.00464302866772)",0.216608313899,POINT (105.5695462589892 20.00464253247917),POINT (105.5695442572712 20.00464302866772)
597,"LINESTRING (105.5695496562304 20.01337253718399, 105.5695567713835 20.01337458903916, 105.5695635502068 20.0133756645105, 105.5695805004503 20.01338049874416)","LINESTRING (105.5695496562304 20.01337253718399, 105.5695567713835 20.01337458903916, 105.5695635502068 20.0133756645105, 105.5695805004503 20.01338049874416)",3.34907634977,POINT (105.5695496562304 20.01337253718399),POINT (105.5695805004503 20.01338049874416)
600,"LINESTRING (105.5696331871529 19.97587565010424, 105.569650653067 19.97587921454719, 105.5696519762084 19.9758796571339, 105.5696581154572 19.97588090630167, 105.56965992232 19.9758810438601)","LINESTRING (105.5696331871529 19.97587565010424, 105.569650653067 19.97587921454719, 105.5696519762084 19.9758796571339, 105.5696581154572 19.97588090630167, 105.56965992232 19.9758810438601)",2.86300392163,POINT (105.5696331871529 19.97587565010424),POINT (105.56965992232 19.9758810438601)
601,"LINESTRING (105.5697392424086 20.03230174121293, 105.5697419103955 20.03229677701003)","LINESTRING (105.5697392424086 20.03230174121293, 105.5697419103955 20.03229677701003)",0.616169959382,POINT (105.5697392424086 20.03230174121293),POINT (105.5697419103955 20.03229677701003)
602,"LINESTRING (105.569740169559 20.03229785333113, 105.569741558864 20.03229694784561, 105.5697419103955 20.03229677701003)","LINESTRING (105.569740169559 20.03229785333113, 105.569741558864 20.03229694784561, 105.5697419103955 20.03229677701003)",0.217849403229,POINT (105.569740169559 20.03229785333113),POINT (105.5697419103955 20.03229677701003)
604,"LINESTRING (105.5697420108313 20.03230590046359, 105.5697419478047 20.03229674534258)","LINESTRING (105.5697420108313 20.03230590046359, 105.5697419478047 20.03229674534258)",1.01317536054,POINT (105.5697420108313 20.03230590046359),POINT (105.5697419478047 20.03229674534258)
606,"LINESTRING (105.5697419590558 20.03229672952525, 105.5697448633193 20.03230195937902)","LINESTRING (105.5697419590558 20.03229672952525, 105.5697448633193 20.03230195937902)",0.653630141842,POINT (105.5697419590558 20.03229672952525),POINT (105.5697448633193 20.03230195937902)
608,"LINESTRING (105.5698881654953 20.03188727099529, 105.5698894128334 20.03188783648308, 105.5699416872849 20.03191989015049)","LINESTRING (105.5698881654953 20.03188727099529, 105.5698894128334 20.03188783648308, 105.5699416872849 20.03191989015049)",6.66192906044,POINT (105.5698881654953 20.03188727099529),POINT (105.5699416872849 20.03191989015049)
609,"LINESTRING (105.569891915586 20.00158762628367, 105.5698944403881 20.00157968574648)","LINESTRING (105.569891915586 20.00158762628367, 105.5698944403881 20.00157968574648)",0.917572418461,POINT (105.569891915586 20.00158762628367),POINT (105.5698944403881 20.00157968574648)
612,"LINESTRING (105.5698954101398 20.00158442606306, 105.5698944983183 20.00157974005743)","LINESTRING (105.5698954101398 20.00158442606306, 105.5698944983183 20.00157974005743)",0.527275619843,POINT (105.5698954101398 20.00158442606306),POINT (105.5698944983183 20.00157974005743)
613,"LINESTRING (105.5698984066703 20.00158025681251, 105.5698945340892 20.00157975973822)","LINESTRING (105.5698984066703 20.00158025681251, 105.5698945340892 20.00157975973822)",0.408823694482,POINT (105.5698984066703 20.00158025681251),POINT (105.5698945340892 20.00157975973822)
614,"LINESTRING (105.5698945340892 20.00157975973822, 105.5698949441243 20.0015801441875, 105.5698953078259 20.00158058287313)","LINESTRING (105.5698945340892 20.00157975973822, 105.5698949441243 20.0015801441875, 105.5698953078259 20.00158058287313)",0.122093903333,POINT (105.5698945340892 20.00157975973822),POINT (105.5698953078259 20.00158058287313)
620,"LINESTRING (105.5700664595839 20.03104041290069, 105.5700587879475 20.03104206553396)","LINESTRING (105.5700664595839 20.03104041290069, 105.5700587879475 20.03104206553396)",0.822950675894,POINT (105.5700664595839 20.03104041290069),POINT (105.5700587879475 20.03104206553396)
622,"LINESTRING (105.5701845043619 20.03145053368721, 105.5701864833963 20.03145083985467, 105.5701965284039 20.03145122328319, 105.5702068728341 20.03145286402031, 105.5702184082087 20.03145325267059)","LINESTRING (105.5701845043619 20.03145053368721, 105.5701864833963 20.03145083985467, 105.5701965284039 20.03145122328319, 105.5702068728341 20.03145286402031, 105.5702184082087 20.03145325267059)",3.56547878229,POINT (105.5701845043619 20.03145053368721),POINT (105.5702184082087 20.03145325267059)
623,"LINESTRING (105.5703355488084 20.01482996797463, 105.5703381322881 20.0148313799845, 105.5703593107347 20.01484005208809)","LINESTRING (105.5703355488084 20.01482996797463, 105.5703381322881 20.0148313799845, 105.5703593107347 20.01484005208809)",2.72637124158,POINT (105.5703355488084 20.01482996797463),POINT (105.5703593107347 20.01484005208809)
627,"LINESTRING (105.5708693304466 20.03285684477689, 105.5708581481186 20.03286417361203)","LINESTRING (105.5708693304466 20.03285684477689, 105.5708581481186 20.03286417361203)",1.42324237533,POINT (105.5708693304466 20.03285684477689),POINT (105.5708581481186 20.03286417361203)
628,"LINESTRING (105.5710081433552 20.0331620937101, 105.5709965953108 20.03317142013978)","LINESTRING (105.5710081433552 20.0331620937101, 105.5709965953108 20.03317142013978)",1.5887108425,POINT (105.5710081433552 20.0331620937101),POINT (105.5709965953108 20.03317142013978)
631,"LINESTRING (105.5717758444931 20.00971774320572, 105.5717741156579 20.00972271198221)","LINESTRING (105.5717758444931 20.00971774320572, 105.5717741156579 20.00972271198221)",0.578844205426,POINT (105.5717758444931 20.00971774320572),POINT (105.5717741156579 20.00972271198221)
633,"LINESTRING (105.5717806279424 20.00971685237688, 105.5717741521434 20.00972271710082)","LINESTRING (105.5717806279424 20.00971685237688, 105.5717741521434 20.00972271710082)",0.93812845352,POINT (105.5717806279424 20.00971685237688),POINT (105.5717741521434 20.00972271710082)
635,"LINESTRING (105.5717742066601 20.0097227394763, 105.5717803195602 20.00972127019246)","LINESTRING (105.5717742066601 20.0097227394763, 105.5717803195602 20.00972127019246)",0.65977977279,POINT (105.5717742066601 20.0097227394763),POINT (105.5717803195602 20.00972127019246)
636,"LINESTRING (105.5717768209828 20.0097235111055, 105.5717743429471 20.00972284086335)","LINESTRING (105.5717768209828 20.0097235111055, 105.5717743429471 20.00972284086335)",0.269614352185,POINT (105.5717768209828 20.0097235111055),POINT (105.5717743429471 20.00972284086335)
637,"LINESTRING (105.5717743429471 20.00972284086335, 105.5717743747715 20.00972288014594, 105.5717755710075 20.00972480642256)","LINESTRING (105.5717743429471 20.00972284086335, 105.5717743747715 20.00972288014594, 105.5717755710075 20.00972480642256)",0.252658897238,POINT (105.5717743429471 20.00972284086335),POINT (105.5717755710075 20.00972480642256)
639,"LINESTRING (105.5718501433023 20.03377857046571, 105.5718567936479 20.03374979798524)","LINESTRING (105.5718501433023 20.03377857046571, 105.5718567936479 20.03374979798524)",3.2591983504,POINT (105.5718501433023 20.03377857046571),POINT (105.5718567936479 20.03374979798524)
640,"LINESTRING (105.5722601687611 19.97553144448669, 105.5722561463709 19.97552920341374, 105.5722463466142 19.97552521405194)","LINESTRING (105.5722601687611 19.97553144448669, 105.5722561463709 19.97552920341374, 105.5722463466142 19.97552521405194)",1.6048048048,POINT (105.5722601687611 19.97553144448669),POINT (105.5722463466142 19.97552521405194)
642,"LINESTRING (105.5722850983971 19.97511393994234, 105.5722996169232 19.97512128452618)","LINESTRING (105.5722850983971 19.97511393994234, 105.5722996169232 19.97512128452618)",1.72280020888,POINT (105.5722850983971 19.97511393994234),POINT (105.5722996169232 19.97512128452618)
646,"LINESTRING (105.5728181078433 20.03419204250096, 105.5728185593806 20.03418784824995)","LINESTRING (105.5728181078433 20.03419204250096, 105.5728185593806 20.03418784824995)",0.466554463616,POINT (105.5728181078433 20.03419204250096),POINT (105.5728185593806 20.03418784824995)
649,"LINESTRING (105.5728185893788 20.0341878576201, 105.5728215493324 20.03419500166936)","LINESTRING (105.5728185893788 20.0341878576201, 105.5728215493324 20.03419500166936)",0.849047685719,POINT (105.5728185893788 20.0341878576201),POINT (105.5728215493324 20.03419500166936)
650,"LINESTRING (105.5728186337438 20.03418785995954, 105.5728243563327 20.03419246836837)","LINESTRING (105.5728186337438 20.03418785995954, 105.5728243563327 20.03419246836837)",0.786323785399,POINT (105.5728186337438 20.03418785995954),POINT (105.5728243563327 20.03419246836837)
652,"LINESTRING (105.5728187568329 20.03418783533866, 105.5728223997373 20.03418849044284)","LINESTRING (105.5728187568329 20.03418783533866, 105.5728223997373 20.03418849044284)",0.387837515143,POINT (105.5728187568329 20.03418783533866),POINT (105.5728223997373 20.03418849044284)
653,"LINESTRING (105.5728187568329 20.03418783533866, 105.5728191933252 20.03418762575344, 105.5728198901939 20.03418717613639)","LINESTRING (105.5728187568329 20.03418783533866, 105.5728191933252 20.03418762575344, 105.5728198901939 20.03418717613639)",0.139454022008,POINT (105.5728187568329 20.03418783533866),POINT (105.5728198901939 20.03418717613639)
656,"LINESTRING (105.5729995013844 20.01016223677667, 105.5730016525331 20.01016509666171)","LINESTRING (105.5729995013844 20.01016223677667, 105.5730016525331 20.01016509666171)",0.388327327689,POINT (105.5729995013844 20.01016223677667),POINT (105.5730016525331 20.01016509666171)
657,"LINESTRING (105.5730016543716 20.01016508766283, 105.5730006261777 20.01015803945565)","LINESTRING (105.5730016543716 20.01016508766283, 105.5730006261777 20.01015803945565)",0.7873704321,POINT (105.5730016543716 20.01016508766283),POINT (105.5730006261777 20.01015803945565)
659,"LINESTRING (105.5730025786375 20.01016490722626, 105.573001651574 20.01016511020368)","LINESTRING (105.5730025786375 20.01016490722626, 105.573001651574 20.01016511020368)",0.0995413267507,POINT (105.5730025786375 20.01016490722626),POINT (105.573001651574 20.01016511020368)
662,"LINESTRING (105.5730051114078 20.01016208766788, 105.5730016537752 20.01016509331297)","LINESTRING (105.5730051114078 20.01016208766788, 105.5730016537752 20.01016509331297)",0.491373461236,POINT (105.5730051114078 20.01016208766788),POINT (105.5730016537752 20.01016509331297)
663,"LINESTRING (105.5730044690628 20.01015749903072, 105.5730016543716 20.01016508766283)","LINESTRING (105.5730044690628 20.01015749903072, 105.5730016543716 20.01016508766283)",0.889912535466,POINT (105.5730044690628 20.01015749903072),POINT (105.5730016543716 20.01016508766283)
664,"LINESTRING (105.573045886314 20.0081871776198, 105.5730516696247 20.00818000096071)","LINESTRING (105.573045886314 20.0081871776198, 105.5730516696247 20.00818000096071)",0.998367964277,POINT (105.573045886314 20.0081871776198),POINT (105.5730516696247 20.00818000096071)
665,"LINESTRING (105.5730462901321 20.00818217968397, 105.5730516127851 20.0081799764527)","LINESTRING (105.5730462901321 20.00818217968397, 105.5730516127851 20.0081799764527)",0.607819876821,POINT (105.5730462901321 20.00818217968397),POINT (105.5730516127851 20.0081799764527)
666,"LINESTRING (105.5730494503803 20.00817967221126, 105.5730513331598 20.00817987553563, 105.5730514923349 20.00817991327399)","LINESTRING (105.5730494503803 20.00817967221126, 105.5730513331598 20.00817987553563, 105.5730514923349 20.00817991327399)",0.215394527963,POINT (105.5730494503803 20.00817967221126),POINT (105.5730514923349 20.00817991327399)
667,"LINESTRING (105.5730496209149 20.00817774612561, 105.5730514923349 20.00817991327399)","LINESTRING (105.5730496209149 20.00817774612561, 105.5730514923349 20.00817991327399)",0.309578406596,POINT (105.5730496209149 20.00817774612561),POINT (105.5730514923349 20.00817991327399)
