,lines,shapely,length,start,end
2253,"LINESTRING (105.7639933859859 20.16000574677043, 105.763997211205 20.16001861435639)","LINESTRING (105.7639933859859 20.16000574677043, 105.763997211205 20.16001861435639)",1.4791120357,POINT (105.7639933859859 20.16000574677043),POINT (105.763997211205 20.16001861435639)
2256,"LINESTRING (105.7641157197569 20.11107420860352, 105.7641231546004 20.11106611062509, 105.7641312979711 20.11105913984602)","LINESTRING (105.7641157197569 20.11107420860352, 105.7641231546004 20.11106611062509, 105.7641312979711 20.11105913984602)",2.33514460047,POINT (105.7641157197569 20.11107420860352),POINT (105.7641312979711 20.11105913984602)
2257,"LINESTRING (105.7641361736671 20.08616862858198, 105.7641336001495 20.08617480657897)","LINESTRING (105.7641361736671 20.08616862858198, 105.7641336001495 20.08617480657897)",0.734760435814,POINT (105.7641361736671 20.08616862858198),POINT (105.7641336001495 20.08617480657897)
2262,"LINESTRING (105.7650481514513 20.0866557625887, 105.7650668965048 20.08663436252813, 105.7650751203065 20.0866269897809, 105.7650772242659 20.08662553323125)","LINESTRING (105.7650481514513 20.0866557625887, 105.7650668965048 20.08663436252813, 105.7650751203065 20.0866269897809, 105.7650772242659 20.08662553323125)",4.53222148904,POINT (105.7650481514513 20.0866557625887),POINT (105.7650772242659 20.08662553323125)
2263,"LINESTRING (105.7650527758154 20.08671073108877, 105.7650709360696 20.08669057541372, 105.7650711406159 20.08669028999839)","LINESTRING (105.7650527758154 20.08671073108877, 105.7650709360696 20.08669057541372, 105.7650711406159 20.08669028999839)",2.96748038245,POINT (105.7650527758154 20.08671073108877),POINT (105.7650711406159 20.08669028999839)
2265,"LINESTRING (105.765406535361 20.08681890406869, 105.7654063762863 20.08682900876724, 105.7654086330073 20.08685189734491, 105.7654101492515 20.08685862241222)","LINESTRING (105.765406535361 20.08681890406869, 105.7654063762863 20.08682900876724, 105.7654086330073 20.08685189734491, 105.7654101492515 20.08685862241222)",4.42340955473,POINT (105.765406535361 20.08681890406869),POINT (105.7654101492515 20.08685862241222)
2267,"LINESTRING (105.7654429049078 20.08678055621637, 105.7654450563881 20.08680736376346)","LINESTRING (105.7654429049078 20.08678055621637, 105.7654450563881 20.08680736376346)",2.97530328321,POINT (105.7654429049078 20.08678055621637),POINT (105.7654450563881 20.08680736376346)
2270,"LINESTRING (105.7658362816057 20.08683252337438, 105.7658353063657 20.08685106805091)","LINESTRING (105.7658362816057 20.08683252337438, 105.7658353063657 20.08685106805091)",2.05486830046,POINT (105.7658362816057 20.08683252337438),POINT (105.7658353063657 20.08685106805091)
2272,"LINESTRING (105.7662341201348 20.08693103188738, 105.7662309686571 20.08695252503737)","LINESTRING (105.7662341201348 20.08693103188738, 105.7662309686571 20.08695252503737)",2.40135842681,POINT (105.7662341201348 20.08693103188738),POINT (105.7662309686571 20.08695252503737)
2274,"LINESTRING (105.7665597114117 20.08712978172927, 105.766566088128 20.08712263117221, 105.7665872700357 20.0871037985359)","LINESTRING (105.7665597114117 20.08712978172927, 105.766566088128 20.08712263117221, 105.7665872700357 20.0871037985359)",4.07595385447,POINT (105.7665597114117 20.08712978172927),POINT (105.7665872700357 20.0871037985359)
2275,"LINESTRING (105.7668190909056 20.0873554765117, 105.7668220686844 20.08734676707931, 105.7668268182162 20.08732401646882)","LINESTRING (105.7668190909056 20.0873554765117, 105.7668220686844 20.08734676707931, 105.7668268182162 20.08732401646882)",3.57922076999,POINT (105.7668190909056 20.0873554765117),POINT (105.7668268182162 20.08732401646882)
2278,"LINESTRING (105.7671250021581 20.08742757361395, 105.7671339653588 20.08741884632081, 105.7671411350149 20.08741341739648)","LINESTRING (105.7671250021581 20.08742757361395, 105.7671339653588 20.08741884632081, 105.7671411350149 20.08741341739648)",2.30646874621,POINT (105.7671250021581 20.08742757361395),POINT (105.7671411350149 20.08741341739648)
2279,"LINESTRING (105.767453285105 20.0877462320598, 105.7674369871549 20.08777437550365)","LINESTRING (105.767453285105 20.0877462320598, 105.7674369871549 20.08777437550365)",3.55030790352,POINT (105.767453285105 20.0877462320598),POINT (105.7674369871549 20.08777437550365)
2282,"LINESTRING (105.7674615909486 20.08774779661896, 105.7674801478526 20.0877103642177, 105.767480574116 20.08770914598837, 105.7674847556855 20.08770072262228)","LINESTRING (105.7674615909486 20.08774779661896, 105.7674801478526 20.0877103642177, 105.767480574116 20.08770914598837, 105.7674847556855 20.08770072262228)",5.74613148387,POINT (105.7674615909486 20.08774779661896),POINT (105.7674847556855 20.08770072262228)
2283,"LINESTRING (105.7676766026281 20.0880520059871, 105.7676751786522 20.08805250860828, 105.7676589910809 20.08805612644233)","LINESTRING (105.7676766026281 20.0880520059871, 105.7676751786522 20.08805250860828, 105.7676589910809 20.08805612644233)",1.89814571529,POINT (105.7676766026281 20.0880520059871),POINT (105.7676589910809 20.08805612644233)
2285,"LINESTRING (105.7676917038131 20.08798205923945, 105.7676693570252 20.08798724892866)","LINESTRING (105.7676917038131 20.08798205923945, 105.7676693570252 20.08798724892866)",2.4060312626,POINT (105.7676917038131 20.08798205923945),POINT (105.7676693570252 20.08798724892866)
2287,"LINESTRING (105.7676910469477 20.09074819536201, 105.7677031501818 20.09074851936316, 105.7677117115667 20.09074981530063)","LINESTRING (105.7676910469477 20.09074819536201, 105.7677031501818 20.09074851936316, 105.7677117115667 20.09074981530063)",2.17248275912,POINT (105.7676910469477 20.09074819536201),POINT (105.7677117115667 20.09074981530063)
2288,"LINESTRING (105.7677047164889 20.0907433307857, 105.7677117115667 20.09074981530063)","LINESTRING (105.7677047164889 20.0907433307857, 105.7677117115667 20.09074981530063)",1.02464413898,POINT (105.7677047164889 20.0907433307857),POINT (105.7677117115667 20.09074981530063)
2292,"LINESTRING (105.7678475776355 20.13058528494871, 105.7678474237706 20.13058042791823, 105.7678475514904 20.13057905978221, 105.7678467020126 20.13055173427204, 105.767847607365 20.13054076879229)","LINESTRING (105.7678475776355 20.13058528494871, 105.7678474237706 20.13058042791823, 105.7678475514904 20.13057905978221, 105.7678467020126 20.13055173427204, 105.767847607365 20.13054076879229)",4.93243863384,POINT (105.7678475776355 20.13058528494871),POINT (105.767847607365 20.13054076879229)
2294,"LINESTRING (105.7678620964102 20.09134733939446, 105.7678742764329 20.09134473445104)","LINESTRING (105.7678620964102 20.09134733939446, 105.7678742764329 20.09134473445104)",1.30568305516,POINT (105.7678620964102 20.09134733939446),POINT (105.7678742764329 20.09134473445104)
2296,"LINESTRING (105.767878300649 20.08827615900247, 105.7678676871516 20.08829161117096)","LINESTRING (105.767878300649 20.08827615900247, 105.7678676871516 20.08829161117096)",2.03858605807,POINT (105.767878300649 20.08827615900247),POINT (105.7678676871516 20.08829161117096)
2297,"LINESTRING (105.7678800015989 20.08830782144193, 105.7678679421565 20.08832209892386)","LINESTRING (105.7678800015989 20.08830782144193, 105.7678679421565 20.08832209892386)",2.02150599351,POINT (105.7678800015989 20.08830782144193),POINT (105.7678679421565 20.08832209892386)
2300,"LINESTRING (105.7680578607212 20.1304494606966, 105.7680560544273 20.13043919386356, 105.7680525528658 20.13042733613167, 105.7680495848288 20.13041002106779, 105.7680494888694 20.1304079072404, 105.7680492811296 20.13040670210484)","LINESTRING (105.7680578607212 20.1304494606966, 105.7680560544273 20.13043919386356, 105.7680525528658 20.13042733613167, 105.7680495848288 20.13041002106779, 105.7680494888694 20.1304079072404, 105.7680492811296 20.13040670210484)",4.82470031945,POINT (105.7680578607212 20.1304494606966),POINT (105.7680492811296 20.13040670210484)
2302,"LINESTRING (105.7680784985152 20.08858313624678, 105.7680703949323 20.08858729057712)","LINESTRING (105.7680784985152 20.08858313624678, 105.7680703949323 20.08858729057712)",0.963973201867,POINT (105.7680784985152 20.08858313624678),POINT (105.7680703949323 20.08858729057712)
